id,jurusan,teks,level,label,score
DS-462,Psikologi,Analisis regresi linear berganda memvalidasi bahwa inteligensi kognitif dan motivasi berprestasi secara simultan memberikan kontribusi signifikan terhadap lonjakan IPK kelulusan kumulatif.,4,1,81
DS-463,Teknik Sipil,Evaluasi parameter geoteknik stabilitas lereng bendungan urugan bumi menyimpulkan angka keamanan kritis saat kondisi muka air waduk surut dengan sangat drastis.,5,1,96
DS-464,Manajemen,anu kompensasi finansial kompensasi finansial hmmm eee bonus tahunan bonus tahunan anu menurut hmmm responden sangat penting sangat penting untuk motivasi kerja.,2,0,35
DS-465,Informatika,Enkripsi ujung ke ujung pada platform telekonferensi menjamin seluruh transmisi video dan audio klien mustahil disadap oleh oknum peretas di tengah jalan.,4,1,88
DS-466,Hukum,Restrukturisasi utang kepailitan melalui perjanjian perdamaian komprehensif mengamankan operasional pabrik manufaktur sekaligus melunasi kewajiban cicilan tertunggak pada kreditur sindikasi internasional.,5,1,98
DS-467,Psikologi,Analisis jalur membuktikan bahwa dukungan sosial teman sebaya memediasi sepenuhnya efek stres akademik terhadap kesejahteraan psikologis mahasiswa.,5,1,91
DS-468,Hukum,Kajian yurisprudensi ini mendemonstrasikan inkonsistensi putusan hakim agung terkait pembagian harta gono-gini dalam perkawinan beda kewarganegaraan.,5,1,96
DS-469,Teknik Sipil,hmmm pengujian material material baja profil profil baja hmmm eee ditarik sampai putus sampai putus anu untuk mencari hmmm kuat tarik lelehnya.,1,0,17
DS-470,Manajemen,Integrasi indikator kinerja utama karyawan dengan kompensasi variabel menyeimbangkan motivasi pencapaian individu sekaligus mendongkrak pencapaian sasaran strategis departemen korporat.,4,1,85
DS-471,Informatika,Metode ekstraksi fitur dari citra digital mammografi menggunakan operasi morfologi matematis sanggup mendeteksi mikrokalsifikasi abnormal sejak stadium awal tumor ganas payudara.,5,1,99
DS-472,Teknik Sipil,eee perhitungan kapasitas dukung pondasi pondasi hmmm bore pile bore pile anu hmmm menggunakan formula formula empiris eee dari ahli geoteknik meyerhof.,3,0,
DS-473,Psikologi,Pendekatan psikoterapi eksistensial memfasilitasi rekonsiliasi penerimaan diri pasien krisis paruh baya terhadap realitas keterbatasan fisik dan kecemasan akan datangnya mortalitas biologis.,4,1,83
DS-474,Teknik Sipil,Desain pembesian sengkang pada kolom portal beton dirapatkan secara khusus pada area sendi plastis guna menyerap deformasi siklik gempa rencana ekstrem.,5,1,94
DS-475,Manajemen,anu analisis swot analisis swot eee hmmm menemukan ancaman ancaman terbesar ancaman hmmm dari munculnya munculnya eee kompetitor asing yang banting harga.,2,0,28
DS-476,Informatika,Migrasi komputasi awan menuju arsitektur nirserver mereduksi tagihan pemeliharaan infrastruktur operasional secara drastis karena pembebanan biaya dihitung murni berbasis waktu eksekusi kode.,4,1,87
DS-477,Hukum,Pertimbangan yuridis majelis konstitusi membatalkan pasal karet pencemaran nama baik karena berpotensi sangat masif mengekang kebebasan beraspirasi warga negara sipil demokratis.,5,1,95
DS-478,Psikologi,hmmm wawancara mendalam wawancara hmmm dengan subjek dengan subjek eee anu direkam direkam pakai voice recorder voice recorder hmmm dengan izin lisan tertulis.,1,0,23
DS-479,Teknik Sipil,eee perhitungan perhitungan dimensi pelat lantai lantai anu hmmm menggunakan metode metode grid eee karena hmmm instruksi dosen pembimbing.,2,0,31
DS-480,Manajemen,Evaluasi kelayakan finansial proyek perluasan pabrik menghasilkan tingkat pengembalian internal yang memuaskan jauh melampaui biaya modal rata-rata tertimbang dari investor gabungan.,4,1,84
DS-481,Informatika,Optimasi jaringan saraf konvolusional mempercepat komputasi pelacakan objek bergerak pada kamera sirkuit tertutup tanpa harus mengorbankan akurasi identifikasi wajah pelakunya.,5,1,97
DS-482,Hukum,eee penyidikan tindak pidana korupsi korupsi hmmm anu melibatkan melibatkan eee pelacakan aset pelacakan aset kripto hmmm yang disembunyikan di luar negeri luar negeri.,3,0,46
DS-483,Psikologi,Hasil uji asumsi klasik heteroskedastisitas menggunakan metode glejser menunjukkan scatterplot menyebar acak yang mengkonfirmasi model regresi layak digunakan untuk prediksi populasi utuh.,4,1,82
DS-484,Teknik Sipil,anu analisis analisis struktur rangka atap baja atap hmmm eee menggunakan aplikasi sap dua ribu hmmm anu untuk melihat lendutan maksimumnya lendutan.,2,0,34
DS-485,Manajemen,Perancangan strategi bauran pemasaran hijau mendorong keunggulan kompetitif perusahaan sabun kosmetik dalam memperebutkan atensi konsumen gen z yang berwawasan lingkungan lestari.,5,1,93
DS-486,Informatika,hmmm algoritma algoritma enkripsi enkripsi eee yang digunakan anu hmmm rsa rsa eee untuk mengamankan data sandi.,1,0,25
DS-487,Hukum,Kajian hukum diplomatik menelaah hak kekebalan utusan negara dari yurisdiksi pengadilan lokal manakala terlibat insiden kecelakaan lalu lintas dengan warga negara persemakmuran.,4,1,88
DS-488,Psikologi,eee intervensi terapi seni terapi seni hmmm anu terbukti klinis terbukti klinis eee menurunkan menurunkan hmmm gejala trauma gejala trauma pada anak jalanan.,3,0,43
DS-489,Teknik Sipil,Simulasi komputer berbasis hidrodinamika satu dimensi merepresentasikan elevasi pasang surut muara sungai dengan tingkat kesalahan relatif di bawah lima persen standar kalibrasi.,5,1,96
DS-490,Manajemen,hmmm perhitungan perhitungan return on equity return hmmm eee menurun drastis menurun drastis anu karena perusahaan bayar denda bayar denda hmmm pengadilan lingkungan.,2,0,29
DS-491,Informatika,Sistem penunjang keputusan pemilihan vendor logistik terbaik mengadopsi algoritma pemodelan multi kriteria yang mengintegrasikan aspek biaya ketepatan waktu pengiriman secara presisi seimbang.,4,1,
DS-492,Hukum,Putusan kasasi mahkamah agung merevisi disparitas vonis pemidanaan di tingkat banding guna memberikan kepastian keadilan absolut bagi korban kekerasan fisik terencana tersebut.,5,1,99
DS-493,Psikologi,anu kuesioner kuesioner hmmm dibagikan dibagikan eee melalui tautan whatsapp whatsapp grup hmmm mahasiswa karena anu lebih cepat direspon cepat direspon oleh mahasiswa.,1,0,15
DS-494,Informatika,Optimalisasi query pada arsitektur server terdistribusi ini secara konsisten menurunkan latensi pemrosesan data hingga lima puluh persen.,5,1,95
DS-495,Manajemen,Evaluasi metode produksi just in time mengidentifikasi kelemahan krusial persediaan kosong saat rantai pasok material terhambat blokade logistik pelabuhan perairan karantina wilayah karantina.,4,1,85
DS-496,Informatika,eee pengembangan antarmuka antarmuka aplikasi hmmm anu menggunakan konsep material design material design hmmm supaya tampilan bersih bersih eee dan modern untuk dipandang.,3,0,49
DS-497,Hukum,Kajian hukum tata negara darurat membedah batas kewenangan diskresioner presiden dalam menerbitkan peraturan eksekutif instan tanpa persetujuan parlemen pada masa krisis moneter.,5,1,94
DS-498,Psikologi,hmmm analisis butir soal analisis butir hmmm eee menunjukkan daya beda soal daya beda anu hmmm yang buruk yang buruk eee pada nomor lima belas.,2,0,36
DS-499,Teknik Sipil,Perancangan sistem drainase berwawasan lingkungan dengan sumur resapan raksasa sukses memitigasi debit limpasan permukaan di kawasan perumahan elit perbukitan berkontur terjal curam.,4,1,87
DS-500,Manajemen,anu gaya kepemimpinan delegatif gaya hmmm mendelegasikan mendelegasikan wewenang wewenang eee hmmm ternyata efektif pada tim riset tim riset anu yang sudah berpengalaman tinggi.,2,0,33
DS-501,Informatika,Deteksi intrusi siber berbasis pembelajaran mesin sukses memblokir jutaan paket data bervirus sebelum menembus tembok pelindung utama basis data perbankan rahasia.,5,1,97
DS-502,Hukum,eee penyelesaian penyelesaian sengketa sengketa anu hmmm merek dagang merek dagang hmmm berujung damai berujung damai eee melalui mekanisme mediasi komersial arbiter independen panelis.,3,0,44
DS-503,Psikologi,Observasi mikro ekspresi wajah merinci korelasi antara kedipan mata asimetris dengan indikasi kebohongan verbal pada subjek interogasi terpidana kasus manipulasi laporan keuangan.,4,1,83
DS-504,Teknik Sipil,hmmm perencanaan pondasi sumuran pondasi sumuran hmmm eee dipilih dipilih anu karena letak tanah keras tanah keras eee cukup dalam hmmm sekitar delapan meter meter.,1,0,21
DS-505,Manajemen,Manajemen modal kerja yang sangat konservatif menjamin ketersediaan kas likuid untuk melunasi utang jatuh tempo di tengah gejolak kepanikan pasar finansial mendadak drastis.,5,1,92
DS-506,Informatika,Pemrograman antarmuka pengguna responsif secara dinamis beradaptasi sempurna mengatur ulang skala tata letak resolusi layar tablet maupun ponsel cerdas orientasi lanskap.,4,1,86
DS-507,Hukum,anu asas retroaktif asas retroaktif eee hmmm dilarang keras dilarang keras diterapkan anu dalam hukum pidana hmmm demi menjamin hak keadilan terdakwa hukum absolut.,2,0,26
DS-508,Psikologi,Konstruksi instrumen pengukuran sikap empati diujicobakan pada sampel normatif perawat intensif untuk menstandarisasi norma konversi penilaian skor psikometrik klasifikasi kategori tingkat sensitivitas afektif.,5,1,95
DS-509,Teknik Sipil,eee analisis kapasitas dukung jalan kapasitas hmmm jalan raya arteri raya arteri anu hmmm menggunakan panduan mkji mkji eee edisi tahun sembilan tujuh yang lama.,3,0,41
DS-510,Manajemen,Penerapan model rantai pasokan berkelanjutan ini secara langsung mengurangi jejak karbon produksi tanpa mengorbankan marjin keuntungan perusahaan.,4,1,88
DS-511,Informatika,Arsitektur kontainerisasi docker menyederhanakan siklus pengiriman perangkat lunak agar identik antara lingkungan pengembangan lokal pengembang dan infrastruktur server operasional produksi komersialnya sesungguhnya.,5,1,98
DS-512,Hukum,hmmm pengaturan perlindungan saksi perlindungan saksi hmmm eee kolaborator keadilan kolaborator anu hmmm dijamin keamanan fisiknya keamanan fisiknya eee oleh lembaga negara perlindungan saksi.,2,0,38
DS-513,Psikologi,Tinjauan meta analisis menggabungkan tiga puluh studi empiris untuk memvalidasi efektivitas terapi perilaku dialektika dalam meredam impulsivitas destruktif pasien gangguan kepribadian ambang fungsional.,4,1,89
DS-514,Teknik Sipil,anu perhitungan volume galian timbunan galian timbunan eee hmmm pada trase jalan trase jalan anu menggunakan software desain jalan software desain hmmm secara otomatis komputer.,1,0,17
DS-515,Manajemen,Evaluasi kinerja divisi logistik mengkonfirmasi bahwa otomatisasi rute pengiriman menurunkan biaya konsumsi bahan bakar armada ekspedisi kurir antarkota sebesar belasan persen bulanan operasional.,5,1,94
DS-516,Informatika,eee integrasi integrasi gerbang pembayaran gerbang pembayaran hmmm anu menggunakan antarmuka pemrograman antarmuka pemrograman aplikasi eee dari midtrans dari midtrans hmmm karena dokumentasinya bahasa indonesia.,3,0,48
DS-517,Hukum,Argumentasi hukum penasihat hukum tergugat sanggup mematahkan alibi penuntut umum karena alat bukti rekaman kamera pengawas tidak diperoleh melalui prosedur penyitaan prosedural sah.,4,1,82
DS-518,Psikologi,hmmm korelasi parsial korelasi parsial eee mengontrol mengontrol hmmm variabel usia variabel usia anu untuk melihat hubungan murni hubungan murni eee pendidikan dan tingkat pendapatan keluarga.,2,0,
DS-519,Teknik Sipil,Desain jembatan prategang segmental dirakit dengan peluncur gelagar kantilever untuk menghindari intervensi penutupan arus lalu lintas kapal tongkang pada sungai navigasi padat bentang lebar.,5,1,96
DS-520,Manajemen,anu rasio profitabilitas margin laba kotor margin hmmm eee menurun menurun anu akibat kenaikan harga bahan baku impor bahan baku impor hmmm akibat depresiasi kurs rupiah.,2,0,31
DS-521,Informatika,Optimasi skrip kueri basis data pada tabel transaksi raksasa memangkas waktu pemanggilan laporan penjualan harian kasir menjadi sepersekian milidetik yang tak kasat mata kedipan mata.,4,1,85
DS-522,Hukum,Asas lex specialis derogat legi generali dipraktikkan majelis tribunal guna memprioritaskan undang undang tindak pidana korupsi ketimbang kitab undang undang hukum pidana umum konvensional reguler.,5,1,93
DS-523,Psikologi,eee penelitian eksperimen semu eksperimen semu hmmm anu subjeknya tidak dirandomisasi tidak dirandomisasi eee hmmm karena aturan sekolah aturan sekolah hmmm tidak mengizinkan pengacakan acak kelas.,3,0,45
DS-524,Teknik Sipil,Evaluasi karakteristik marshall aspal beton membuktikan rongga udara dalam campuran terpenuhi sempurna sehingga perkerasan dipastikan kedap air dan tidak mudah retak akibat kelelahan repetitif deformasi.,4,1,87
DS-525,Manajemen,hmmm perhitungan struktur perhitungan struktur hmmm modal modal eee yang optimal yang optimal anu bertujuan meminimumkan meminimumkan eee biaya modal rata rata tertimbang perusahaan.,1,0,20
DS-526,Informatika,Pelatihan model analisis sentimen pada media sosial menggunakan algoritma deep learning arsitektur transformer terbukti tangguh memahami konteks sindiran ganda pada kalimat bahasa gaul sehari-hari internet kiasan sarkasme lokal.,5,1,99
DS-527,Hukum,anu pengaturan perburuhan pekerja migran pekerja migran hmmm eee di luar negeri di luar negeri anu hmmm butuh perjanjian bilateral perjanjian bilateral eee untuk jaminan asuransi jaminan.,2,0,34
DS-528,Psikologi,Uji hipotesis statistik memverifikasi penolakan hipotesis nol dengan interval kepercayaan sembilan puluh lima persen yang menyimpulkan intervensi bimbingan konseling menurunkan tingkat putus sekolah drastis tajam secara sangat signifikan.,4,1,84
DS-529,Teknik Sipil,eee perhitungan stabilitas lereng stabilitas lereng hmmm anu menggunakan metode fellenius metode fellenius hmmm eee karena manual karena manual anu mudah dicek ulang perhitungannya perhitungannya.,3,0,42
DS-530,Manajemen,Strategi penetapan harga dinamis terkomputerisasi otomatis merespons fluktuasi permintaan pasar tiket pesawat domestik untuk memaksimalkan okupansi bangku kelas ekonomi harian maskapai pelat merah nasional penerbangan jarak pendek menengah.,5,1,95
DS-531,Informatika,hmmm arsitektur arsitektur keamanan jaringan keamanan hmmm eee menggunakan tembok api firewall firewall anu yang saya konfigurasi saya konfigurasi hmmm untuk memblokir rentang ip berbahaya rentang.,2,0,28
DS-532,Hukum,Putusan arbitrase internasional mengenai sengketa investasi eksplorasi tambang emas menegaskan kewajiban divestasi saham mayoritas korporasi asing kepada konsorsium perusahaan daerah berskala nasional secara gradual bertahap transparan adil dan berkekuatan hukum mutlak.,5,1,97
DS-533,Psikologi,anu uji normalitas data normalitas data hmmm eee shapiro wilk shapiro wilk hmmm anu menunjukkan p value p value eee di atas batas signifikansi batas signifikansi hmmm.,1,0,24
DS-534,Teknik Sipil,Analisis perbandingan jadwal proyek metode jalur kritis dan metode preseden grafis menegaskan jalur kritis memberikan ruang kelonggaran waktu yang minim kesalahan teknis eksekusi.,4,1,82
DS-535,Manajemen,eee kompensasi kompensasi finansial langsung finansial langsung hmmm anu gaji pokok gaji pokok eee menurut responden menurut responden hmmm sudah sesuai dengan beban kerja beban kerja berat.,3,0,49
DS-536,Informatika,Pengembangan fitur pencarian teks lengkap basis data mengimplementasikan indeks pohon bertingkat ganda yang menjamin hasil pencarian langsung keluar nyaris secara instan tanpa tunda tunggu putaran penyiapan antrean.,5,1,96
DS-537,Hukum,hmmm pengaturan pengaturan tata ruang tata ruang eee hmmm rtrw kota rtrw anu eee sering dilanggar sering dilanggar hmmm oleh pengembang perumahan pengembang perumahan anu nakal.,2,0,37
DS-538,Psikologi,Pengukuran kepribadian ekstroversi introvert pada calon pramugari mendasari rekomendasi psikologis kelayakan terbang bagi pelamar ujian psikometri maskapai internasional berbintang lima tersebut.,4,1,81
DS-539,Teknik Sipil,anu pengujian kuat tekan kuat tekan beton hmmm eee beton silinder silinder anu hmmm dipecahkan di mesin uji mesin uji eee pada umur dua puluh delapan hari.,1,0,
